nct_id,title,overall_status,study_type,completion_date,lead_sponsor,lead_sponsor_class,collaborator,collaborator_class,phase,locations,has_drug_intervention,drugs,disposition_date,results_date,enrollment,phase_normalised,is_completed,is_overdue,pubmed_results
NCT00005976,Pyrazoloacridine Plus Carboplatin in Treating Patients With Recurrent Glioma,Completed,Interventional,2006-12-01,National Cancer Institute (NCI),NIH,,,2,Canada United States,True,carboplatin; pyrazoloacridine; ,,,60.0,2,True,True,False
NCT00005985,Filgrastim and Chemotherapy Followed by Peripheral Stem Cell Transplant in Treating Patients With Hodgkin's Lymphoma or Non-Hodgkin's Lymphoma,Completed,Interventional,2007-02-01,"Masonic Cancer Center, University of Minnesota",Other,,,2,United States,True,carmustine; cyclophosphamide; cytarabine; dexamethasone; etoposide; mitoxantrone hydrochloride; ,,,213.0,2,True,True,False
NCT00005989,R115777 in Treating Patients With Recurrent or Metastatic Non-small Cell Lung Cancer,Completed,Interventional,2007-07-01,Mayo Clinic,Other,National Cancer Institute (NCI),NIH,2,United States,True,tipifarnib; ,,,,2,True,True,False
NCT00005995,AE-941 in Treating Patients With Metastatic Kidney Cancer,Completed,Interventional,2007-03-01,AEterna Zentaris,Industry,,,3,Canada,True,shark cartilage extract AE-941; ,,,,3,True,True,False
NCT00006007,LY231514 Plus Gemcitabine in Treating Women With Metastatic Breast Cancer,Completed,Interventional,2008-05-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI),NIH,2,Canada United States,True,gemcitabine hydrochloride; pemetrexed disodium; ,,,59.0,2,True,True,False
NCT00006010,Gemcitabine Plus Docetaxel in Treating Patients With Unresectable or Metastatic Liver Cancer,Completed,Interventional,2008-04-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI),NIH,2,Canada United States,True,docetaxel; gemcitabine hydrochloride; ,,,25.0,2,True,True,False
NCT00006011,Comparison of Two Combination Chemotherapy Regimens Plus Radiation Therapy in Treating Patients With Stage III or Stage IV Endometrial Cancer,Completed,Interventional,2010-03-01,Gynecologic Oncology Group,Other,Eastern Cooperative Oncology Group National Cancer Institute (NCI),Other NIH,3,United States,True,Doxorubicin Hydrochloride; Cisplatin; Paclitaxel; ,,2014-05-20,659.0,3,True,False,False
NCT00006014,SU5416 in Treating Patients With Malignant Mesothelioma,Completed,Interventional,2007-02-01,National Cancer Institute (NCI),NIH,,,2,United States,True,semaxanib; ,,,45.0,2,True,True,False
NCT00006028,Gemcitabine Plus Cisplatin in Treating Patients With Ovarian Epithelial Cancer or Primary Peritoneal Cancer That Is Recurrent or Has Not Responded to Platinum-based Chemotherapy,Completed,Interventional,2007-01-01,Gynecologic Oncology Group,Other,National Cancer Institute (NCI),NIH,2,Norway United States,True,cisplatin; gemcitabine hydrochloride; ,,,,2,True,True,False
NCT00006089,"Trastuzumab in Treating Patients With Stage III, Stage IV, or Recurrent Endometrial Cancer",Completed,Interventional,2007-09-01,National Cancer Institute (NCI),NIH,,,2,United States,False,,,,42.0,2,True,True,False
NCT00006101,Eflornithine in Treating Patients At High Risk of Developing Prostate Cancer,Completed,Interventional,2012-12-01,"University of California, Irvine",Other,National Cancer Institute (NCI),NIH,2,United States,True,eflornithine; Placebo; ,,,140.0,2,True,True,False
NCT00006102,Rebeccamycin Analogue in Treating Children With Solid Tumors or Non-Hodgkin's Lymphoma,Completed,Interventional,2006-06-01,National Cancer Institute (NCI),NIH,,,2,Australia Canada Netherlands New Zealand Puerto Rico Switzerland United States,True,becatecarin; ,,,200.0,2,True,True,False
NCT00006110,"Multimodality Treatment for Women With Stage II, Stage III, or Stage IV Breast Cancer",Completed,Interventional,2012-03-01,UNC Lineberger Comprehensive Cancer Center,Other,,,2,United States,True,cyclophosphamide; doxorubicin hydrochloride; paclitaxel; ,,,85.0,2,True,True,False
NCT00006124,Celecoxib in Treating Patients With Bladder Cancer,Completed,Interventional,2006-03-01,National Cancer Institute (NCI),NIH,,,2/3,United States,True,celecoxib; placebo; ,,,152.0,2,True,True,False
NCT00006125,Combination Chemotherapy in Treating Patients With Relapsed or Refractory Intermediate-Grade or High-Grade Non-Hodgkin's Lymphoma,Completed,Interventional,2006-08-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI),NIH,2,Puerto Rico United States,True,doxorubicin hydrochloride; topotecan hydrochloride; ,,,,2,True,True,False
NCT00006156,Feasibility Study for Development of an Early Test for Ovarian Failure,Completed,Interventional,2012-01-01,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),NIH,National Institutes of Health Clinical Center (CC),NIH,,United States,True,Drug: FSH; ,,2013-03-28,49.0,5,True,False,False
NCT00006164,Long Term Interferon for Patients Who Did Not Clear Hepatitis C Virus With Standard Treatment,Completed,Interventional,2007-04-01,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),NIH,National Institute of Allergy and Infectious Diseases (NIAID) National Institute on Minority Health and Health Disparities (NIMHD) National Cancer Institute (NCI) Hoffmann-La Roche,NIH NIH NIH Industry,3,United States,True,Peginterferon alfa-2a + Ribavirin; Peginterferon alfa-2a; ,,2009-06-09,1050.0,3,True,False,False
NCT00006170,Bupropion and Weight Control for Smoking Cessation - 1,Completed,Interventional,2009-12-01,University of Pittsburgh,Other,National Institute on Drug Abuse (NIDA),NIH,4,United States,True,Bupropion; Placebo; ,,2013-06-18,349.0,4,True,False,False
NCT00006178,Sirolimus and Thymoglobulin to Prevent Kidney Transplant Rejection,Completed,Interventional,2007-12-01,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),NIH,,,2,United States,True,Sirolimus; Thymoglobulin; ,,2010-01-14,12.0,2,True,False,False
NCT00006184,"Chemotherapy, Stem Cell Transplantation and Donor and Patient Vaccination for Treatment of Multiple Myeloma",Completed,Interventional,2012-07-01,National Cancer Institute (NCI),NIH,,,2,United States,True,Myeloma Immunoglobulin Idiotype Vaccine; Bortezomib; Cyclophosphamide; Cyclosporine; Doxorubicin hydrochloride; Etoposide; Fludarabine phosphate; Prednisone; Vincristine Sulfate; Methotrexate; ,,2012-12-13,20.0,2,True,False,False
NCT00006214,Flutamide In the Prevention of Prostate Cancer in Patients With Neoplasia of the Prostate,Completed,Interventional,2006-07-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI),NIH,2,Canada United States,True,flutamide; ,,,63.0,2,True,True,False
NCT00006219,Chemoprevention Therapy in Treating Patients at High Risk of Developing Multiple Myeloma,Completed,Interventional,2006-12-01,Mayo Clinic,Other,National Cancer Institute (NCI),NIH,2,United States,True,clarithromycin; prasterone; ,,,,2,True,True,False
NCT00006226,Thalidomide in Treating Patients With Relapsed Chronic Lymphocytic Leukemia,Completed,Interventional,2007-12-01,National Cancer Institute (NCI),NIH,,,2,United States,True,thalidomide; ,,,41.0,2,True,True,False
NCT00006237,S0008: Chemotherapy Plus Biological Therapy in Treating Patients With Melanoma,Completed,Interventional,2012-07-01,Southwest Oncology Group,Other,National Cancer Institute (NCI) Eastern Cooperative Oncology Group Cancer and Leukemia Group B Children's Oncology Group,NIH Other Other Other,3,Australia United States,True,cisplatin; dacarbazine; vinblastine; ,,2012-08-20,432.0,3,True,False,False
NCT00006243,Vaccine Therapy and Sargramostim in Treating Patients With Stage IV Malignant Melanoma,Completed,Interventional,2006-05-01,National Cancer Institute (NCI),NIH,,,,United States,False,,,,30.0,5,True,True,False
NCT00006252,Fludarabine and Cyclophosphamide Followed by Peripheral Stem Cell Transplant in Treating Patients With Leukemia or Lymphoma,Completed,Interventional,2007-01-01,Cancer and Leukemia Group B,Other,National Cancer Institute (NCI),NIH,2,United States,True,fludarabine phosphate; Cyclophosphamide; G-CSF; ,,,47.0,2,True,True,False
NCT00006253,Pain and Fatigue Study,Completed,Interventional,2006-10-01,Michigan State University,Other,,,,United States,False,,,,350.0,5,True,True,False
NCT00006305,Bypass Angioplasty Revascularization Investigation in Type 2 Diabetes,Completed,Interventional,2008-11-01,University of Pittsburgh,Other,"National Heart, Lung, and Blood Institute (NHLBI) National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK)",NIH NIH,3,,True,"Biguanides, thiazolidinediones; Insulin, sulfonylurea; ACE Inhibitors, Angiotensin Receptor Blockers, Beta Blockers, Calcium Channel Blockers; ",,2011-01-27,2368.0,3,True,False,False
NCT00006343,STI571 Compared With Interferon Alfa Plus Cytarabine in Treating Patients With Newly Diagnosed Chronic Myelogenous Leukemia,Completed,Interventional,2007-03-01,Novartis,Industry,National Cancer Institute (NCI),NIH,3,United States,True,cytarabine; imatinib mesylate; ,,,,3,True,False,True
NCT00006359,Androgen Suppression Plus Radiation Therapy in Treating Patients With Prostate Cancer,Completed,Interventional,2007-10-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI),NIH,2,United States,True,LHRH agonist; antiandrogen; ,,,63.0,2,True,True,False
NCT00006365,External-Beam Radiation Therapy Plus Implanted Radiation Therapy in Treating Patients With Prostate Cancer,Completed,Interventional,2006-12-01,Radiation Therapy Oncology Group,Other,National Cancer Institute (NCI),NIH,2,Canada United States,False,,,,138.0,2,True,True,False
NCT00006373,Combination Chemotherapy Followed by Bone Marrow or Peripheral Stem Cell Transplantation in Treating Patients With Non-Hodgkin's Lymphoma or Hodgkin's Lymphoma,Completed,Interventional,2006-10-01,H. Lee Moffitt Cancer Center and Research Institute,Other,National Cancer Institute (NCI),NIH,2,United States,True,etoposide; ifosfamide; topotecan hydrochloride; Mesna; ,,,27.0,2,True,True,False
NCT00006384,SU5416 and Interferon Alfa-2b in Treating Patients With Unresectable or Metastatic Kidney Cancer,Completed,Interventional,2007-02-01,City of Hope Medical Center,Other,National Cancer Institute (NCI),NIH,2,United States,True,semaxanib; ,,,,2,True,True,False
NCT00006385,Vaccine Therapy With or Without Biological Therapy in Treating Patients With Metastatic Melanoma,Completed,Interventional,2006-10-01,Eastern Cooperative Oncology Group,Other,National Cancer Institute (NCI),NIH,2,United States,False,,,,,2,True,True,False
NCT00006389,Bryostatin 1 and Cisplatin in Treating Patients With Metastatic or Unresectable Stomach Cancer,Completed,Interventional,2010-03-01,National Cancer Institute (NCI),NIH,,,2,United States,True,bryostatin 1; cisplatin; ,,2014-09-26,12.0,2,True,False,False
NCT00006392,S0000 Selenium and Vitamin E in Preventing Prostate Cancer,Completed,Interventional,2011-05-01,Southwest Oncology Group,Other,National Cancer Institute (NCI) Eastern Cooperative Oncology Group Cancer and Leukemia Group B NCIC Clinical Trials Group,NIH Other Other Other,3,United States,True,Vitamin E; Selenium; ,,2012-06-12,35533.0,3,True,False,False
NCT00006409,Trial of Activity for Adolescent Girls (TAAG),Completed,Interventional,2008-08-01,"University of North Carolina, Chapel Hill",Other,"National Heart, Lung, and Blood Institute (NHLBI)",NIH,2,,False,,,2010-02-17,8727.0,2,True,False,False
NCT00006428,Chronic Pain in Spinal Cord Injury,Completed,Interventional,2007-05-01,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),NIH,,,4,United States,True,Amitriptyline; ,,,100.0,4,True,True,False
NCT00006441,Effectiveness of Adding Interleukin-2 to Anti-HIV Drugs in Patients Recently Infected With HIV,Completed,Interventional,2008-10-01,National Institute of Allergy and Infectious Diseases (NIAID),NIH,Chiron Corporation Agouron Pharmaceuticals Glaxo Wellcome,Industry Industry Industry,,United States,True,Lamivudine/Zidovudine; Nelfinavir mesylate; Aldesleukin; ,,,398.0,5,True,True,False
NCT00006453,Carboplatin With or Without Gemcitabine in Treating Patients With Advanced Ovarian Epithelial Cancer That Has Not Responded to Previous Chemotherapy,Completed,Interventional,2006-10-01,AGO Study Group,Other,European Organisation for Research and Treatment of Cancer - EORTC NCIC Clinical Trials Group,Other Other,3,Canada United States,True,carboplatin; gemcitabine hydrochloride; ,,,,3,True,True,False
NCT00006454,"Paclitaxel Plus Carboplatin With or Without Topotecan in Treating Patients With Stage IIB, Stage III, or Stage IV Ovarian Epithelial Cancer",Completed,Interventional,2006-08-01,AGO Study Group,Other,,,3,Germany,True,carboplatin; paclitaxel; topotecan hydrochloride; ,,,,3,True,True,False
NCT00006461,Combination Chemotherapy Followed by Second-Look Surgery and Radiation Therapy in Treating Children With Nonmetastatic Medulloblastoma or Primitive Neuroectodermal Tumor,Completed,Interventional,2007-09-01,Children's Oncology Group,Other,National Cancer Institute (NCI),NIH,3,United States,True,cisplatin; cyclophosphamide; vincristine sulfate; etoposide; ,,,82.0,3,True,True,False
NCT00006473,Oxaliplatin in Treating Patients With Relapsed or Refractory Non-Hodgkin's Lymphoma,Completed,Interventional,2006-02-01,National Cancer Institute (NCI),NIH,,,2,United States,True,oxaliplatin; ,,,72.0,2,True,True,False
NCT00006489,Treatment for Alcoholism and Post-Traumatic Stress Disorder (Naltrexone),Completed,Interventional,2011-02-01,University of Pennsylvania,Other,National Institute on Alcohol Abuse and Alcoholism (NIAAA),NIH,4,United States,True,Naltrexone; Placebo; ,,,167.0,4,True,False,True
NCT00006617,"Four-Drug Combination Therapy With Zidovudine, Lamivudine, 1592U89 (Abacavir), and 141W94 (Amprenavir) in HIV-Infected Patients",Completed,Interventional,2007-06-01,National Institute of Allergy and Infectious Diseases (NIAID),NIH,Glaxo Wellcome,Industry,,United States,True,Abacavir sulfate; Amprenavir; Lamivudine; Zidovudine; ,,,25.0,5,True,True,False
NCT00006734,Comparison of Combination Chemotherapy Regimens in Treating Patients With Ewing's Sarcoma or Neuroectodermal Tumor,Completed,Interventional,2006-08-01,Children's Oncology Group,Other,National Cancer Institute (NCI) Southwest Oncology Group,NIH Other,3,Australia Canada Netherlands New Zealand Puerto Rico Switzerland United States,True,cyclophosphamide; doxorubicin hydrochloride; etoposide; ifosfamide; vincristine sulfate; ,,,587.0,3,True,False,True
NCT00006864,Interleukin-2 in Treating Patients With Metastatic Kidney Cancer,Completed,Interventional,2007-07-01,Case Comprehensive Cancer Center,Other,National Cancer Institute (NCI) Chiron Corporation,NIH Industry,4,United States,False,,,,,4,True,True,False
NCT00006929,"Suramin, Paclitaxel, and Carboplatin in Treating Patients With Stage IIIB or Stage IV Non-small Cell Lung Cancer",Completed,Interventional,2007-11-01,National Cancer Institute (NCI),NIH,,,2,United States,True,suramin; carboplatin; paclitaxel; ,,,82.0,2,True,True,False
NCT00007189,Alzheimer's Disease Anti-Inflammatory Prevention Trial (ADAPT),Completed,Interventional,2007-05-01,Seattle Institute for Biomedical and Clinical Research,Other,National Institute on Aging (NIA) VA Puget Sound Health Care System University of Washington Johns Hopkins University,NIH U.S. Fed Other Other,3,United States,True,Naproxen Sodium (Aleve); Celecoxib (Celebrex); ,,,2625.0,3,True,False,True
